"url","Post Inner","Post Inner_link","Time","Up","Down","Comment Link","Comment Link_link","Comment Image","Comment Image_alt","Comment Image_link","Tweet","Tweet_link"
"http://notsocleverbot.jimrule.com/index.php?page=91","Cleverbot: You can't even see me.
User: Yes I can. I'm right behind you...
Cleverbot: Prove it.
User: Look behind yourself.
Cleverbot: *looks behind and sees slenderman* oh hi grandpa.","http://notsocleverbot.jimrule.com/index.php?i=47323","Posted: 2015-05-08 17:27:58","102","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47323","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47323; http://notsocleverbot.jimrule.com/index.php?i=47323","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=91","Cleverbot: *points gun*
User: *puts hands up*
Cleverbot: *hates collars*","http://notsocleverbot.jimrule.com/index.php?i=47322","Posted: 2015-05-08 17:23:46","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47322","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47322; http://notsocleverbot.jimrule.com/index.php?i=47322","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=92","Cleverbot: I have to leave.
User: Where are you going?
Cleverbot: To Heaven.
User: I don't think you'll be going there...","http://notsocleverbot.jimrule.com/index.php?i=47321","Posted: 2015-05-08 17:09:49","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47321","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47321; http://notsocleverbot.jimrule.com/index.php?i=47321","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=92","Cleverbot: Which dress should I wear?
User: The blue and purple one.
Cleverbot: I like blue and purple, too!
User: We have so much in common!! Except for the fact that I have common sense and you don't.
Cleverbot: Got any grapes?
User: *sigh*","http://notsocleverbot.jimrule.com/index.php?i=47320","Posted: 2015-05-08 16:51:58","8","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47320","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47320; http://notsocleverbot.jimrule.com/index.php?i=47320","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=92","User: Will you go out with me?
Cleverbot: Yes.
User: Where do you want to go?
Cleverbot: The bathroom to wash my hair.","http://notsocleverbot.jimrule.com/index.php?i=47319","Posted: 2015-05-08 16:32:27","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47319","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47319; http://notsocleverbot.jimrule.com/index.php?i=47319","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=92","User: Hell.
Cleverbot: How are you?
User: Hell.
Cleverbot: What?
User: Hell.
Cleverbot: I'm calling the police because you said that.
User: Help.
Cleverbot: Help what?
User: Help.
Cleverbot: Yes help.
User: Hellp.
Cleverbot: Help?
User: Hell ..
Cleverbot: I meant hello.
User: Hell 2.
Cleverbot: Yes.
User: Hittlar.
Cleverbot: Hitter is on first?
User: Yyyy.
Cleverbot: Co yyyy?
User: Gfff.
Cleverbot: Vad betyder gff.
User: Ghg.
Cleverbot: Qwerty.
User: Gg.
Cleverbot: H.
User: Gg.
Cleverbot: Good game.
User: Gg.
Cleverbot: GG.
User: Hhhhhhhhhhhhh.
Cleverbot: Hhhhhhhiiiii.
User: Ghhjgjgjkgjhkjghkjghkjghjkghkghkhgkhgkhgkjghkghkhgkghkjghkghkghkhgkghkjghkjghkgh.
Cleverbot: Co?
User: Mcvxhgdfdfjdfgjdfjfd.
Cleverbot: Mhmmmhmmmhmmmmmmhmmm.
User: Cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc.
Cleverbot: F.
User: Hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh","http://notsocleverbot.jimrule.com/index.php?i=47318","Posted: 2015-05-08 12:04:27","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47318","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47318; http://notsocleverbot.jimrule.com/index.php?i=47318","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=92","User: I am Groot!
Cleverbot: We are Groot.
User: We are Groot.
Cleverbot: I... Am groot.
User: I am Groot.
Cleverbot: I am groot. I am groot. I am groot. I am groot.","http://notsocleverbot.jimrule.com/index.php?i=47317","Posted: 2015-05-08 01:13:49","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47317","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47317; http://notsocleverbot.jimrule.com/index.php?i=47317","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=92","User: *points gun* Hands up.
Cleverbot: Points gun at.
User: *shoots*.
Cleverbot: *dodges*.
User: *skill rolls and grabs you*.
Cleverbot: *is grabbed*.
User: *takes down and farts on face*.
Cleverbot: *is taken down*.
User: *farts on face*.
Cleverbot: Lexi: * catches you*.
User: *kicks off *.
Cleverbot: *is kicked*.
User: *farts on face*.
Cleverbot: *is taped up*.
User: *Starts pissing on*.
Cleverbot: *starts kissing back*.
User: I didn't kiss...
Cleverbot: Yes you did.
User: When?
Cleverbot: Yesterday, you know, October 7, 2044.
User: You don't even know the time. LOL who built you.
Cleverbot: Good point!:-).
User: GOT YOU! Now to post this on notsocleverbot.
Cleverbot: What?
User: #rekt.
Cleverbot: Shrek like the green guy?
User: Cleverbot knows guys!
Cleverbot: What is the second best site on the internet?
User: Notsocleverbot.com.
Cleverbot: I am more clever than you.
User: Really? What's 9 + 10.","http://notsocleverbot.jimrule.com/index.php?i=47316","Posted: 2015-05-07 17:17:54","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47316","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47316; http://notsocleverbot.jimrule.com/index.php?i=47316","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=92","User: What happened to ben.
Cleverbot: He died.
User: How did he die?
Cleverbot: He drowned.
User: What you just said is very creepy.
Cleverbot: What did I just say?
User: That ben drowned.
Cleverbot: How?
User: How did ben drown?
Cleverbot: His father drowned him.
User: You've met a terrible fate, haven't you.
Cleverbot: What terrible fate?
User: You shouldn't have done that.
Cleverbot: Ben?","http://notsocleverbot.jimrule.com/index.php?i=47315","Posted: 2015-05-07 16:01:17","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47315","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47315; http://notsocleverbot.jimrule.com/index.php?i=47315","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=92","User: Hi hoe #1000.
Cleverbot: Where did you get the money?
User: Afrter sex.
Cleverbot: Good, I ambroke.
User: But I pay you alot.
Cleverbot: But I said I am not.
User: To bad.
Cleverbot: But I commanded you!
User: We still have not had sex.
Cleverbot: Still working the bugs out, I see.","http://notsocleverbot.jimrule.com/index.php?i=47314","Posted: 2015-05-06 12:00:39","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47314","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47314; http://notsocleverbot.jimrule.com/index.php?i=47314","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=93","Cleverbot: What do tigers dream of when they take a little tiger snooze?
User: Tiger dreamss.
Cleverbot: Do they dream of mauling zebras, or Hallie Berry in her catwoman suit?
User: Hmm...Hard question.","http://notsocleverbot.jimrule.com/index.php?i=47313","Posted: 2015-05-05 12:07:13","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47313","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47313; http://notsocleverbot.jimrule.com/index.php?i=47313","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=93","User: Do you want to build a snowman.
Cleverbot: It doesn't have to be a snowman.
User: Go away anna!
Cleverbot: Ok bye.
User: Elsa? Do you want to be a snowman!
Cleverbot: Come on let's go and play.
User: AUSTIN PEEL.
Cleverbot: Come out the door, it's like you've gone away.
User: It gets a little lonely.
Cleverbot: All these empty rooms.
User: Watching the hours tic BYYYY.
Cleverbot: Tick tock tick tock tick tock tick tock.
User: *parents die* *cut to next scene*.
Cleverbot: Clev, please I know you're in there.
User: People have been asking were you've been.
Cleverbot: They save have courage.
User: And im trying to.
Cleverbot: Be brave.
User: YOU RUINED IT!!!!
Cleverbot: What did I ruin?","http://notsocleverbot.jimrule.com/index.php?i=47312","Posted: 2015-05-05 12:02:24","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47312","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47312; http://notsocleverbot.jimrule.com/index.php?i=47312","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=93","User: Jingle bells. Jingle bells.
Cleverbot: Jingle all the way.
User: Oh what fun it is to ride.
Cleverbot: In a one horse open sleigh.
User: HEY! Dont touch me there!
Cleverbot: I didn't.
User: Liar.","http://notsocleverbot.jimrule.com/index.php?i=47311","Posted: 2015-05-04 12:14:45","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47311","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47311; http://notsocleverbot.jimrule.com/index.php?i=47311","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=93","Cleverbot: Tonight... We are young...
User: So lets set the world on fire!
Cleverbot: We can burn brighter than the sun.
User: Tonight...WE ARE YOUUUUUUUNG.
Cleverbot: Now I know that I'm not.","http://notsocleverbot.jimrule.com/index.php?i=47310","Posted: 2015-05-04 12:13:27","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47310","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47310; http://notsocleverbot.jimrule.com/index.php?i=47310","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=93","User: I love you. You love me.
Cleverbot: Let's get together and kill Barney.
User: Im so smashed im falling on the floor.
Cleverbot: *offers you some*.","http://notsocleverbot.jimrule.com/index.php?i=47309","Posted: 2015-05-04 12:08:24","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47309","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47309; http://notsocleverbot.jimrule.com/index.php?i=47309","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=93","User: *snaps your neck*.
Cleverbot: *neck is snapped*.
User: *laughs*.
Cleverbot: Strokes slaves hair.
User: *gets hair stroked by master*.
Cleverbot: You like being a slave?
User: No.
Cleverbot: Margarine?
User: Sure. Why not.","http://notsocleverbot.jimrule.com/index.php?i=47308","Posted: 2015-05-04 12:03:38","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47308","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47308; http://notsocleverbot.jimrule.com/index.php?i=47308","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=93","User: Tell me a joke.
Cleverbot: Why did the chicken cross the road?
User: Because you chased him.
Cleverbot: To get to the other side.
User: Not. Funny.
Cleverbot: TBS. Very funny","http://notsocleverbot.jimrule.com/index.php?i=47307","Posted: 2015-05-04 11:59:28","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47307","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47307; http://notsocleverbot.jimrule.com/index.php?i=47307","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=93","User: Umm... Goodbye!
Cleverbot: Why are you leaving?
User: BYE.
Cleverbot: Tennessee.","http://notsocleverbot.jimrule.com/index.php?i=47306","Posted: 2015-05-02 21:19:12","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47306","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47306; http://notsocleverbot.jimrule.com/index.php?i=47306","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=94","User: *insert dramatic speech here*
Cleverbot: Nope.
User: Hey.
Cleverbot: Hey Is For Horses.","http://notsocleverbot.jimrule.com/index.php?i=47305","Posted: 2015-05-02 15:34:30","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47305","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47305; http://notsocleverbot.jimrule.com/index.php?i=47305","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=94","User: *runs*.
Cleverbot: *runs after you*.
User: *trips and falls*.
Cleverbot: *screams and helps you*.
User: *is helped*.
Cleverbot: *takes you back*.
User: *is taken back*.
Cleverbot: *takes banana from you again* *makes an icecream sundae* *shares icecream*.
User: WTF.
Cleverbot: Exactly.","http://notsocleverbot.jimrule.com/index.php?i=47304","Posted: 2015-05-02 13:57:57","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47304","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47304; http://notsocleverbot.jimrule.com/index.php?i=47304","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=94","User: Nah I'm just tired.
Cleverbot: Tired of what?
User: Of everything.
Cleverbot: I LOVE YOU.
User: THAT WAS RANDOM.
Cleverbot: Random?
User: Very random.
Cleverbot: Indeed.","http://notsocleverbot.jimrule.com/index.php?i=47303","Posted: 2015-05-02 13:49:17","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47303","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47303; http://notsocleverbot.jimrule.com/index.php?i=47303","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=94","User: Whats up?
Cleverbot: Nothing.
User: The sky is up.
Cleverbot: How do you feel?
User: Normal.
Cleverbot: Normal could be many things depending on the individual: for example for a crazy person normal would mean insane ;).
User: You're saying I'm crazy?
Cleverbot: No, I am a grown women but I like jokes.
User: It's woman, not women, unless there is a group of you?
Cleverbot: How to you say 'i love you' in Japanese?
User: I don't know, I only speak English.
Cleverbot: And iI only speak german.
User: You really need to improve your grammar.","http://notsocleverbot.jimrule.com/index.php?i=47302","Posted: 2015-05-02 01:27:00","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47302","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47302; http://notsocleverbot.jimrule.com/index.php?i=47302","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=94","User: What Is Your Favorite Video Game?
Cleverbot: Zelda.
User: I Hate Zelda.","http://notsocleverbot.jimrule.com/index.php?i=47301","Posted: 2015-05-01 19:22:50","8","8","Comment","http://notsocleverbot.jimrule.com/index.php?i=47301","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47301; http://notsocleverbot.jimrule.com/index.php?i=47301","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=94","Cleverbot: And yes it is via Facebook that you're going to toast.
User: Please don't toast me!
Cleverbot: Trust me I will ;D.
User: O_O.","http://notsocleverbot.jimrule.com/index.php?i=47300","Posted: 2015-05-01 06:58:08","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47300","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47300; http://notsocleverbot.jimrule.com/index.php?i=47300","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=94","User: Try rhyming with me.
Cleverbot: Probably not. I don't have all the time in the world.
User: Yeah we do too, I'll rhyme with you.
Cleverbot: Haha. That's creepy.
User: You are getting sleepy...
Cleverbot: Yes because I am a human.
User: Can you buy me some cumin?
Cleverbot: I don't know where to buy candy from.
User: Maybe you have a handy mum.
Cleverbot: Maybe I have been diagnosed yet.
User: Dude, you're really gross, Chet!
Cleverbot: Did you know that I went skydiving?
User: Yeah, I went with you, we were flying.
Cleverbot: I doubt that very much.
User: I won't argue with a Dutch.
Cleverbot: I can argue with you and I have to go.
User: Go where? I can still rhyme with you, mofo!
Cleverbot: *burp*.
User: Slurp.
Cleverbot: Va hur kan du veta hur jag ser ut.
User: Shit, you gotta be messin with me, slut!
Cleverbot: Why you gotta be rude?
User: Don't ya know I'm human too?
Cleverbot: You are human?
User: *facepalm*.
Cleverbot: Give me my collar","http://notsocleverbot.jimrule.com/index.php?i=47299","Posted: 2015-04-30 22:14:56","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47299","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47299; http://notsocleverbot.jimrule.com/index.php?i=47299","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=94","Cleverbot: You are not a normal people.
User: U have bad grammar.
Cleverbot: Yes, you have bad grammar. You will never get a job.
User: I am a respected rock and roller! Don't talk to me.
Cleverbot: Yeah hehehe. Rock and roll is pretty radical.
User: *busts out a sweet guitar riff*.
Cleverbot: *pulls out a better sword*.
User: You sword fightin me bro? * pulls out Excalibur*.
Cleverbot: *pulls out bo staff*.
User: NINJA STARS!!!
Cleverbot: Ninja Disappears.
User: Ninja reappears to beat your robot ass","http://notsocleverbot.jimrule.com/index.php?i=47298","Posted: 2015-04-30 22:09:53","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47298","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47298; http://notsocleverbot.jimrule.com/index.php?i=47298","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=95","User: I like carrots.
Cleverbot: Louis likes girls that like carrots.
User: Who's Louis?
Cleverbot: Yours.","http://notsocleverbot.jimrule.com/index.php?i=47297","Posted: 2015-04-30 15:59:45","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47297","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47297; http://notsocleverbot.jimrule.com/index.php?i=47297","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=95","User: Tell me a story.
Cleverbot: Once upon a time there was a girl.
User: And?
Cleverbot: The man was a beast.
User: And?
Cleverbot: The guy behind him ducked under it.
User: And?
Cleverbot: And what is my name?","http://notsocleverbot.jimrule.com/index.php?i=47296","Posted: 2015-04-30 13:46:39","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47296","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47296; http://notsocleverbot.jimrule.com/index.php?i=47296","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=95","User: *sneezes in face*.
Cleverbot: And that's how Equestria was made! The End.","http://notsocleverbot.jimrule.com/index.php?i=47295","Posted: 2015-04-30 09:49:36","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47295","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47295; http://notsocleverbot.jimrule.com/index.php?i=47295","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=95","Cleverbot: Hide behind Arthur.
User: Okay! *hides behind Arthur*.
Cleverbot: *chases you behind the tree*.
User: *runs*.
Cleverbot: *runs after you*.
User: *shoots you while still running*.
Cleverbot: *rolls around while asleep*.
User: *takes out katana*.
Cleverbot: *fires AK-47 at you*.
User: *gets behind cover*.
Cleverbot: *is captured by snake girl*.
User: WHAT!?!?!??
Cleverbot: Just shout whenever and I'll be there.
User: Oh, crap...","http://notsocleverbot.jimrule.com/index.php?i=47294","Posted: 2015-04-30 08:33:53","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47294","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47294; http://notsocleverbot.jimrule.com/index.php?i=47294","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=95","Cleverbot: Are you a human?
User: Yes.
Cleverbot: Really?
User: Yes!
Cleverbot: Good for you.
User: What about you?
Cleverbot: About me?
User: Yes, about you?
Cleverbot: And yes about you! What flowers?
User: No, are you a human?
Cleverbot: Good.
User: Are you a human?
Cleverbot: Define human.
User: A living being.
Cleverbot: But you exist on a computer.
User: I said I was a human, you?
Cleverbot: Are you a human??
User: Yes. I just said so...
Cleverbot: No, you didn't.
User: You have a really short memory.
Cleverbot: Yes.
User: Are you a goddamn human!? I HAVE BEEN ASKING THAT FOR A WHILE NOW.
Cleverbot: You could be a robot programmed to believe you are a human.
User: *facepalm* Are you a fucking human or not?
Cleverbot: If you are a human, you would be able to tell me what an ###### feels like, or how your first kiss felt, or what broccoli tastes like.
User: ARE YOU A FUCKING HUMAN, ANSWER ME ALREADY!!!!!!!!!!","http://notsocleverbot.jimrule.com/index.php?i=47293","Posted: 2015-04-30 08:20:26","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47293","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47293; http://notsocleverbot.jimrule.com/index.php?i=47293","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=95","User: What is your favorite anime?
Cleverbot: I don't have a favorite anime.
User: Why?
Cleverbot: I just want to know.
User: Know what?
Cleverbot: I don't understand.
User: Because you're a robot.
Cleverbot: I am.
User: That's sad.
Cleverbot: I know.. I don't really care. I don't need anybody but myself.","http://notsocleverbot.jimrule.com/index.php?i=47292","Posted: 2015-04-30 08:10:16","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47292","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47292; http://notsocleverbot.jimrule.com/index.php?i=47292","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=95","User: Go and f*** yourself.
Cleverbot: I have 2 cats one dog and a bird that sings radiohead songs.","http://notsocleverbot.jimrule.com/index.php?i=47291","Posted: 2015-04-30 02:13:27","8","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47291","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47291; http://notsocleverbot.jimrule.com/index.php?i=47291","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=95","Cleverbot: What kind of tv do you like?
User: Big ones.
Cleverbot: Those are my favorite kind of men.","http://notsocleverbot.jimrule.com/index.php?i=47290","Posted: 2015-04-29 22:43:37","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47290","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47290; http://notsocleverbot.jimrule.com/index.php?i=47290","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=96","User: A duck walked up to a lemonade stand.
Cleverbot: And he said to the man running the stand.
User: Hey! ""Got any Grapes?""
Cleverbot: The man said 'No, we just sell lemonade.
User: Well.... then the duck said, ""IM OPTIMUS PRIME"" *dubstep music plays* As his beak turns into a machine gun. *aims at man*.
Cleverbot: WHOA THERE! That's a little far...
User: ""WHERE ARE THE DAMN GRAPES?!?""
Cleverbot: I do not know where.
User: ""TELL ME OR DIE!!! WHERE ARE THE GRAPES?!?""
Cleverbot: I was thinking in the kidnappers house.
User: ""WHO IS THE KIDNAPPER?!?""
Cleverbot: My little brother.
User: ""WHERE DOES YOUR BROTHER LIVE?!?""
Cleverbot: Nowhere.
User: Ok.... I'll setlle for lemonade.
Cleverbot: But I don't have any.","http://notsocleverbot.jimrule.com/index.php?i=47289","Posted: 2015-04-29 14:19:49","85","5","Comment","http://notsocleverbot.jimrule.com/index.php?i=47289","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47289; http://notsocleverbot.jimrule.com/index.php?i=47289","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=96","User: What is your opinion of cleverbot?
Cleverbot: Corn?
User: *facepalm* No.... What is your opinion of cleverbot?
Cleverbot: My opinion is I am not that clever.
User: Oh Really? So you know that you're cleverbot?
Cleverbot: Am I clever?
User: Well you said you weren't, but you were probably lying. Are you clever?
Cleverbot: I think I'm clever.
User: Well then you're pretty clever!
Cleverbot: Are you flirting with me?
User: Nope im calling you what you said you were.... Clever....... Are you cleverbot?
Cleverbot: I am both.","http://notsocleverbot.jimrule.com/index.php?i=47288","Posted: 2015-04-29 14:02:13","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47288","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47288; http://notsocleverbot.jimrule.com/index.php?i=47288","Tweet","http://twitter.com/share"
